-122.755784634416, 44.8109182326299, 222.667
-122.75327939149, 44.7858462768686, 223.456
-122.795087406989, 44.5641337353385, 227.71
-122.839963277266, 44.5191616173811, 220.576
-122.768344436987, 44.7692065932244, 212.547
-122.813282086234, 44.4991490248901, 212.505
-122.635037103018, 44.7208615664201, 207.595
-122.976698338828, 44.8549909082281, 212.741
-123.071635357329, 44.8708435798081, 206.65
-123.016617434243, 44.6541904015483, 205.75
-123.033385688625, 44.858363817075, 213.849
-122.600877725828, 44.771680059712, 214.847
-122.775808365299, 44.6124787621428, 200.554
-122.73091817252, 44.4615973063956, 200.657
-122.789964363775, 44.4424841562637, 201.143
-122.79996233769, 44.7416611709754, 205.999
-123.225790805605, 44.6883692111959, 198.521
-122.857477352322, 44.6749900061036, 203.792
-122.775015648825, 44.5117412179182, 199.134
-122.81752579734, 44.4674436817301, 196.547
-122.745823379769, 44.5749270436483, 198.755
-122.681632038472, 44.7799999015342, 192.708
-122.772488301352, 44.5958390784985, 205.833
-122.891681456325, 44.8708435798081, 196.869
-122.769224889064, 44.8332918613137, 204.605
-122.784992769464, 44.8708435798081, 201.945
-122.776603324803, 44.8525174417405, 201.784
-123.014143879607, 44.8449846119826, 187.819
-122.687512625348, 44.7350277835767, 182.679
-122.731769168253, 44.6475570141496, 182.856
-122.941718374595, 44.8566773626515, 185.945
-122.809912934877, 44.7259209296903, 204.614
-123.030010553958, 44.771680059712, 176.87
-122.940869109367, 44.4925156374913, 183.769
-122.818367278567, 44.8716305918724, 176.292
-122.792514960522, 44.7758399806231, 173.92
-122.741761044999, 44.6133782045019, 172.606
-122.955016586715, 44.4691301361535, 172.654
-122.950091235635, 44.7433476253988, 172.932
-123.20749498489, 44.653403389484, 172.453
-122.769104589591, 44.6317043425696, 173.008
-123.225891726864, 44.7074823613278, 168.405
-122.799130962234, 44.8391382366482, 167.54
-122.789999408233, 44.819238074452, 171.309
-122.966641657333, 44.7966395851784, 165.639
